episode,global_step,episode_reward,moving_avg_reward,episode_worker_reward,episode_requester_reward,hit_rate,loss,epsilon,avg_q_value,buffer_size,eval_hit_at_1,eval_worker_reward,eval_requester_reward,eval_reward,eval_project_coverage
19,19000,593.749999538064,413.34621116087624,737.2660353034735,593.749999538064,0.27,0.19577310023456812,0.39833333333333343,13.081853286053528,19000,,,,,
20,20000,610.6990011408925,423.21385065987704,754.3686392903328,610.6990011408925,0.277,0.21032422506809234,0.3666666666666667,13.242933412085376,20000,0.33925,0.9090730547904968,0.9237416982650757,0.9237416982650757,0.9871794871794872
21,21000,654.2300016060472,441.8372506771237,827.553965896368,654.2300016060472,0.31,0.24139657497406006,0.3350000000000001,13.492787021884316,21000,,,,,
22,22000,703.399999409914,462.7194006185979,891.2605157196522,703.399999409914,0.346,0.22065548422932624,0.30333333333333345,13.742953343025494,22000,,,,,
23,23000,704.101000353694,483.37405058443545,878.2909415662289,704.101000353694,0.344,0.22638679346442223,0.2716666666666666,14.088486082821547,23000,,,,,
24,24000,705.0379986315966,505.14365044794977,900.4062709882855,705.0379986315966,0.353,0.22843789122998714,0.24,14.323196621550121,24000,,,,,
25,25000,746.901999168098,526.1315003503114,933.8726405575871,746.901999168098,0.359,0.227138602912426,0.20833333333333337,14.466615464228955,25000,0.4234,1.0745906829833984,1.083557367324829,1.083557367324829,0.9807692307692307
26,26000,839.1800015121698,551.8905004162341,1049.4389035850763,839.1800015121698,0.429,0.23899353774636983,0.17666666666666664,14.70431667744915,26000,,,,,
27,27000,754.0769993364811,573.7177003215999,989.3447702378035,754.0769993364811,0.405,0.2782327069789171,0.14500000000000002,15.248483907671243,27000,,,,,
28,28000,768.9540004096925,593.6174503231421,999.5557435378432,768.9540004096925,0.401,0.2278351150751114,0.1133333333333334,15.405327197925464,28000,,,,,
29,29000,857.6279992684722,618.2778002282605,1110.552601620555,857.6279992684722,0.46,0.2383912656903267,0.08166666666666667,15.726246410167006,29000,,,,,
30,30000,871.1150011867285,641.9947502462194,1119.8125918880105,871.1150011867285,0.466,0.24708964586257934,0.050000000000000044,16.1125511018542,30000,0.41985,1.0686463117599487,1.086712121963501,1.086712121963501,0.9839743589743589
31,31000,896.3580005764961,663.7629502302036,1175.3577854856849,896.3580005764961,0.503,0.23501957495510578,0.050000000000000044,16.25276100237143,31000,,,,,
32,32000,884.5279987230897,686.117250158824,1166.5202853828669,884.5279987230897,0.483,0.2577109717130661,0.050000000000000044,16.387262133460975,32000,,,,,
33,33000,912.8869976773858,709.1020999969915,1201.2005073204637,912.8869976773858,0.499,0.25891268348693847,0.050000000000000044,16.544572427472698,33000,,,,,
34,34000,912.6609999909997,729.7582000082359,1192.4374999329448,912.6609999909997,0.51,0.24680369532108307,0.050000000000000044,16.594887380609777,34000,,,,,
35,35000,896.4029983505607,749.1712999319658,1145.012767098844,896.4029983505607,0.485,0.27748594209551813,0.050000000000000044,16.91495486108674,35000,0.42845,1.0760679244995117,1.0885417461395264,1.0885417461395264,0.9871794871794872
36,36000,917.2649994120002,767.4243498912081,1189.612841822207,917.2649994120002,0.498,0.2501356040686369,0.050000000000000044,16.906938834412777,36000,,,,,
37,37000,966.7080000936985,786.3866498408839,1252.5057756453753,966.7080000936985,0.529,0.27863131871819496,0.050000000000000044,17.130407763158075,37000,,,,,
38,38000,943.9560022950172,806.9919999340549,1204.0480907559395,943.9560022950172,0.511,0.2871307530552149,0.050000000000000044,17.350883759144068,38000,,,,,
